FIELDNAME,LANGUAGE,TEXT
STAT01,D,PLos erzeugt
STAT01,E,Lot created
STAT01,S,Lot.insp.creado
STAT02,D,Teillose vorh.
STAT02,E,Partial lots
STAT02,S,ExistLotesParc
STAT03,D,VE-Modus
STAT03,E,UD mode
STAT03,S,Modo DE
STAT04,D,Kz.Modifiziert
STAT04,E,Ind. modified
STAT04,S,Ind.modificado
STAT05,D,KontSchlüssel
STAT05,E,AccAss key
STAT05,S,Clv.imputación
STAT06,D,Ind. QM-Auftrag
STAT06,E,Indiv. QM order
STAT06,S,Orden QM indiv.
STAT07,D,Fertigungsprf.
STAT07,E,Prod. insp.
STAT07,S,Insp.fabric.
STAT08,D,Autom. VE
STAT08,E,Auto UD
STAT08,S,DE automática
STAT09,D,Abnahmeprüfung
STAT09,E,Source insp.
STAT09,S,Insp.recepción
STAT10,D,Konfiguration
STAT10,E,Configuration
STAT10,S,Configuración
STAT11,D,WE-SperrBstd
STAT11,E,GR blocked stck
STAT11,S,Stock bloq.EM
STAT12,D,Quittierung
STAT12,E,Confirmation
STAT12,S,Confirmación
STAT13,D,Prüfpunkttyp
STAT13,E,InspPt type
STAT13,S,Tp.pto.insp.
STAT14,D,Kurzzeitprüf.
STAT14,E,Short-term ins.
STAT14,S,Insp.corta dur.
STAT15,D,Fertigungshilfsmittel zum Prüflos gespeichert
STAT15,E,Production Resource/Tool Saved for Insp. Lot
STAT15,S,Se han grabado los medios auxiliares de fabricación
STAT16,D,Chargenfindung
STAT16,E,Batch determtn
STAT16,S,Determin.lotes
STAT17,D,HTN-Abwicklung
STAT17,E,MPN active
STAT17,S,Gestión NPF
STAT18,D,Loserzeugung
STAT18,E,InsLot creation
STAT18,S,Creación lote
STAT19,D,Dokupflichtig
STAT19,E,Docu. required
STAT19,S,Docu.obligat.
STAT20,D,Prüfplan erf.
STAT20,E,Insp.plan reqd
STAT20,S,Plan insp.req.
STAT21,D,Probe manuell
STAT21,E,Manual sample
STAT21,S,Muestr.manual
STAT22,D,Prüfen mit Spez.
STAT22,E,Insp. with spec.
STAT22,S,Insp.c/esp.mat.
STAT23,D,Geneh. Prüflos
STAT23,E,ApprovalInspLot
STAT23,S,Aut.lote insp.
STAT24,D,Dig.Sign. EE
STAT24,E,Dig.Sign.RR
STAT24,S,Firma dig.RR
STAT25,D,Dig.Sign. VE
STAT25,E,Dig.sign UD
STAT25,S,Firma dig.DE
STAT26,D,ChrgProt erford
STAT26,E,Batch rec. req.
STAT26,S,Log lote nec.
STAT27,D,R/2-Prüflos
STAT27,E,R/2 insp. lot
STAT27,S,Lote insp.R/2
STAT28,D,Merk. manuell
STAT28,E,Man. charSelec.
STAT28,S,Caract.manual
STAT29,D,Dig.Sign.ProNah
STAT29,E,DigSig PhySmpDw
STAT29,S,FirmaDigTomaMues
STAT30,D,Herkunft der Prüflosmengeneinheit für LIS Interface
STAT30,E,Origin of Inspection Lot Unit of Measure for LIS Interface
STAT30,S,Origen de unidad medida de lote inspección p.interfase SIL
STAT31,D,PrBer.manuell
STAT31,E,Man. smplCalc.
STAT31,S,CálcMuestManual
STAT32,D,StabiPrüflos
STAT32,E,Insp. lot stab.
STAT32,S,LoteInspEstabil
STAT33,D,Multiple Spez
STAT33,E,Multiple Specs
STAT33,S,Espec.múltiples
STAT34,D,BB beendet
STAT34,E,StckPostCompl.
STAT34,S,CS finalizadas
STAT35,D,VE getroffen
STAT35,E,Usage dec. made
STAT35,S,DE tomada
STAT36,D,dummy
STAT36,E,Dummy
STAT36,S,dummy
STAT37,D,dummy
STAT37,E,Dummy
STAT37,S,dummy
STAT38,D,dummy
STAT38,E,Dummy
STAT38,S,dummy
STAT39,D,dummy
STAT39,E,Dummy
STAT39,S,dummy
STAT40,D,dummy
STAT40,E,Dummy
STAT40,S,dummy
STAT41,D,dummy
STAT41,E,Dummy
STAT41,S,dummy
STAT42,D,dummy
STAT42,E,Dummy
STAT42,S,dummy
STAT43,D,dummy
STAT43,E,Dummy
STAT43,S,dummy
STAT44,D,DynZeitpunkt
STAT44,E,Time DynModif.
STAT44,S,Mom.mod.dinam.
STAT45,D,Dyn. Material
STAT45,E,Dyn. material
STAT45,S,Mat.crit.dinam.
STAT46,D,Dyn. Lieferant
STAT46,E,Dyn. vendor
STAT46,S,Prov.crit.dinam
STAT47,D,Dyn. Hersteller
STAT47,E,Dyn. manufact.
STAT47,S,Fabr.crit.dinam
STAT48,D,Dyn. Kunde
STAT48,E,Dyn. customer
STAT48,S,Clien.crit.din.
STAT49,D,Dyn. Maschine
STAT49,E,Dyn. machine
STAT49,S,Máq.crit.dinam.
STAT50,D,Dyn. Projekt
STAT50,E,Dyn. project
STAT50,S,Proy.crit.dinam
STPRVER,D,StichprobVerf.
STPRVER,E,Smpl.procedure
STPRVER,S,Proced.muestreo
WERK,D,Werk
WERK,E,Plant
WERK,S,Centro
WERKVORG,D,Werk Bestand
WERKVORG,E,Plant for stock
WERKVORG,S,Centro stock
ZAEHL1,D,Zähler
ZAEHL1,E,Counter
ZAEHL1,S,Contador
ZEUGNISBIS,D,Gültig bis
ZEUGNISBIS,E,Valid to
ZEUGNISBIS,S,Validez a
ZUSMKZAEHL,D,Erfaßte Merk.
ZUSMKZAEHL,E,Char. recorded
ZUSMKZAEHL,S,Caract.entradas
TEILLOS,D,Teillos
TEILLOS,E,Partial lot
TEILLOS,S,Lote parcial
ZAEHLER,D,Zähler
ZAEHLER,E,Counter
ZAEHLER,S,Contador
DBEWERTUNG,D,D-Bewertung
DBEWERTUNG,E,DynModValuation
DBEWERTUNG,S,Valoración D
KZART,D,Kz.VE Typ
KZART,E,Ind. UD type
KZART,S,Ind.DE tipo
QKENNZAHL,D,Q-Kennzahl
QKENNZAHL,E,Quality score
QKENNZAHL,S,Índice calidad
VAEDATUM,D,VE-Datum
VAEDATUM,E,Date of UD
VAEDATUM,S,Fecha DE
VAENAME,D,Änderer des VE
VAENAME,E,UsgDec. chgd by
VAENAME,S,Modificador DE
VAUSWAHLMG,D,VE-Auswahlmenge
VAUSWAHLMG,E,UD selected set
VAUSWAHLMG,S,Conjunto sel.DE
VBEWERTUNG,D,Bewertung Code
VBEWERTUNG,E,Valuation Code
VBEWERTUNG,S,Valoración cód.
VCODE,D,VE-Code
VCODE,E,UD code
VCODE,S,Código DE
VCODEGRP,D,VE-Codegruppe
VCODEGRP,E,UD code group
VCODEGRP,S,Gr.códigos DE
VDATUM,D,Datum VE-Code
VDATUM,E,UD Code Date
VDATUM,S,Fecha cód.DE
VERSIONAM,D,VE-Version
VERSIONAM,E,UD version
VERSIONAM,S,Versión DE
VERSIONCD,D,Version
VERSIONCD,E,Version
VERSIONCD,S,Versión
VEZEITAEN,D,Uhrzeit
VEZEITAEN,E,Time
VEZEITAEN,S,Hora
VEZEITERF,D,Uhrzeit
VEZEITERF,E,Time
VEZEITERF,S,Hora
VFOLGEAKTI,D,Folgeaktion
VFOLGEAKTI,E,Follow-up actn
VFOLGEAKTI,S,Acción sig.
VKATART,D,Katalog
VKATART,E,Catalog
VKATART,S,Catálogo
VORGLFNR,D,KnotenNr
VORGLFNR,E,Node number
VORGLFNR,S,Nº nodo
VWERKS,D,Werk
VWERKS,E,Plant
VWERKS,S,Centro
ERSTELLDAT,D,Erstelldatum
ERSTELLDAT,E,Created on
ERSTELLDAT,S,Fe.creación
KZDYNAUT,D,Bei Loserzeug.
KZDYNAUT,E,At lot creation
KZDYNAUT,S,Al crear lote
KZDYNKGR,D,Dyn. Kenngr.
KZDYNKGR,E,Dyn. mod. stat.
KZDYNKGR,S,Dinamiz.parám.
KZNVWDR,D,Sperrkennz.
KZNVWDR,E,Rule blocked
KZNVWDR,S,Ind.bloqueo
KZVWDRPL,D,Verw. im Plan
KZVWDRPL,E,In task list
KZVWDRPL,S,Utiliz.en plan
PRSTUFEANF,D,Anfangsstufe
PRSTUFEANF,E,Initial stage
PRSTUFEANF,S,Etapa inicial
RESETTIMEQL,D,Resetzeitraum
RESETTIMEQL,E,Reset time per.
RESETTIMEQL,S,Período reset
ANZPRRED,D,Anz. Prüfungen
ANZPRRED,E,Inspections
ANZPRRED,S,Ctd.inspeccion.
ANZPRVER,D,Anz. Prüfungen
ANZPRVER,E,Inspections
ANZPRVER,S,Ctd.inspeccion.
ANZRWRED,D,Anz. Rückweis.
ANZRWRED,E,Rejections
ANZRWRED,S,Número rechazos
ANZRWVER,D,Anz. Rückweis.
ANZRWVER,E,Rejections
ANZRWVER,S,Número rechazos
KZREDGEN,D,Genehm. Red.
KZREDGEN,E,Approval reqd
KZREDGEN,S,Autoriz.reduc.
KZSKIP,D,Skip
KZSKIP,E,Skip
KZSKIP,S,Skip
MAXSKIPDR,D,Max. Skipdauer
MAXSKIPDR,E,Max. skip dur.
MAXSKIPDR,S,Durac.máx.skip
REDSTUFE,D,Neue Prüfstufe
REDSTUFE,E,New insp. stage
REDSTUFE,S,Nva.etapa insp.
STEUVER,D,Steuerschl.
STEUVER,E,Control key
STEUVER,S,Clave control
VERSTUFE,D,Neue Prüfstufe
VERSTUFE,E,New insp. stage
VERSTUFE,S,Nva.etapa insp.
PRSTUFE_1,D,Prüfstufe
PRSTUFE_1,E,Insp. stage
PRSTUFE_1,S,Etapa inspec.
AEDATLOSA,D,Änderungsdat.
AEDATLOSA,E,Changed on
AEDATLOSA,S,Fecha modific.
AEDATLOSM,D,Änderungsdat.
AEDATLOSM,E,Changed on
AEDATLOSM,S,Fecha modific.
AENDLOSA,D,Geändert von
AENDLOSA,E,Changed by
AENDLOSA,S,Modificado por
AENDLOSM,D,Geändert von
AENDLOSM,E,Changed by
AENDLOSM,S,Modificado por
AEZEILOSA,D,Änderungszeit
AEZEILOSA,E,Changed at
AEZEILOSA,S,Hora modificac.
AEZEILOSM,D,Änderungszeit
AEZEILOSM,E,Changed at
AEZEILOSM,S,Hora modificac.
ANZLOSEOVE,D,Lose ohne VE
ANZLOSEOVE,E,Lots w/o UD
ANZLOSEOVE,S,Lotes sin DE
ANZNIOAEN,D,NIO-Pr.s.Änd.
ANZNIOAEN,E,Not-OK insp.
ANZNIOAEN,S,Ins.No OK d.mod
ANZPRAEN,D,Prüfng s. Änd
ANZPRAEN,E,Insp. s.change
ANZPRAEN,S,Insp.dsd.modif.
ANZPRSTOP,D,Prüfungsabbr.
ANZPRSTOP,E,Cancelled insp.
ANZPRSTOP,S,InterInspección
BWLOS,D,VE zum Los
BWLOS,E,UD for lot
BWLOS,S,DE del lote
BWLOSDYN,D,Dyn.Bewertung
BWLOSDYN,E,Dyn. valuation
BWLOSDYN,S,Valor.dinamiz.
DATLPRUEF,D,Prüfdatum
DATLPRUEF,E,Inspection date
DATLPRUEF,S,Fe.inspección
DBEWERTG,D,Dyn.Bewertung
DBEWERTG,E,Dyn. valuation
DBEWERTG,S,Valor.dinamiz.
DELDATUM,D,Löschdatum
DELDATUM,E,Deletion date
DELDATUM,S,Fecha borrado
DYNREGEL_1,D,DynamRegel
DYNREGEL_1,E,Dyn. mod. rule
DYNREGEL_1,S,Regla dinamiz.
MBEWERTG,D,Bewertung
MBEWERTG,E,Valuation
MBEWERTG,S,Valoración
MERKNR_1,D,Merkmal
MERKNR_1,E,Characteristic
MERKNR_1,S,Característica
PLOSOVE,D,Prüflosnummer
PLOSOVE,E,Inspection lot
PLOSOVE,S,Nº lote insp.
PRSTUFENAE,D,Nächste Stufe
PRSTUFENAE,E,Next stage
PRSTUFENAE,S,Siguiente nivel
PRUEFART,D,Prüfart
PRUEFART,E,Inspection Type
PRUEFART,S,Clase insp.
RESDATUM,D,Reset-Datum
RESDATUM,E,ResetDate
RESDATUM,S,Fecha reset
STICHPRVER,D,StichprobVerf.
STICHPRVER,E,Smpl.procedure
STICHPRVER,S,Proced.muestreo
VPLNKN,D,Knoten
VPLNKN,E,Nodes
VPLNKN,S,Nodos
ZAEHLERQL,D,Zähler
ZAEHLERQL,E,Counter
ZAEHLERQL,S,Contador
BEST_MG,D,Best.Menge
BEST_MG_DISP,D,Best.Menge
BEST_MG,E,Ordered qty
BEST_MG_DISP,E,Ordered qty
BEST_MG,S,Cantidad pedida
BEST_MG_DISP,S,Cantidad pedida
CERTCONTROL,D,Zeugnissteuerung
CERTCONTROL,E,Certificate
CERTCONTROL,S,Ctrl.certif.calidad
DAT_RUECK,D,Rücknahme am
DAT_RUECK,E,Reset on
DAT_RUECK,S,Anulado el
FREI_DAT,D,Freigabe bis
FREI_DAT,E,Release Until
FREI_DAT,S,Liberación hast
FREI_MGKZ,D,Menge aktiv
FREI_MGKZ,E,Quantity active
FREI_MGKZ,S,Cantidad activa
FREI_MNG,D,Freigabemenge
FREI_MNG_DISP,D,Freigabemenge
FREI_MNG,E,Release qty
FREI_MNG_DISP,E,Release qty
FREI_MNG,S,Ctd.liberada
FREI_MNG_DISP,S,Ctd.liberada
LIEFERANT,D,Lieferant
LIEFERANT,E,Vendor
LIEFERANT,S,Proveedor
ME,D,Mengeneinheit
ME,E,Unit of measure
ME,S,Unidad medida
NOINSP,D,Prüfsteuerung
NOINSP,E,Insp. control
NOINSP,S,Ctrl.insp.
NOINSPABN,D,Abn.st.WE-Prfng
NOINSPABN,E,Source insp.
NOINSPABN,S,RecepEnLugarEM
PLOS,D,mit Prüflos
PLOS,E,With insp. lot
PLOS,S,con lote insp.
PLOS2,D,mit Prüflos
PLOS2,E,With insp. lot
PLOS2,S,con lote insp.
QSSYSFAM,D,Ist-QM-System
QSSYSFAM,E,Actual QM sys.
QSSYSFAM,S,Sist.QM exist.
QVVORH,D,QV vorhanden
QVVORH,E,Q-agrmntExists
QVVORH,S,ExistAcuerdCal
SPERRFKT,D,Sperrfunktion
SPERRFKT,E,Block function
SPERRFKT,S,Función bloq.
SPERRGRUND,D,Sperrgrund
SPERRGRUND,E,Block reason
SPERRGRUND,S,Motivo bloqueo
VARIABNAHM,D,Prfart Abnahme
VARIABNAHM,E,Source insp.
VARIABNAHM,S,ClInsp. Recep.
VORLABN,D,Vorlfzt(Tage)
VORLABN,E,Lead time(days)
VORLABN,S,DecalNeg(días)
ARBPL,D,Arbeitspl.
ARBPL,E,Work Center
ARBPL,S,PtoTbjo
ARBPLWERK,D,Werk z. Arb.pl.
ARBPLWERK,E,Plt for WorkCtr
ARBPLWERK,S,Ctro.p.pto.tbj.
AUSWIRK,D,Szenario
AUSWIRK,E,Scenario
AUSWIRK,S,Escenario
BEZDT,D,Bezugsdatum
BEZDT,E,Reference date
BEZDT,S,Fecha ref.
BEZUR,D,Bezugszeit
BEZUR,E,ReferenceTime
BEZUR,S,Hora referencia
BKGRP,D,Einkäufergrp
BKGRP,E,Purch. Group
BKGRP,S,Grupo-compras
BUNAME,D,Autor
BUNAME,E,Author
BUNAME,S,Autor
CROBJTY,D,Objekttyp
CROBJTY,E,Object Type
CROBJTY,S,Tipo objeto
EMATNR,D,HTN-Material
EMATNR,E,MPN Material
EMATNR,S,MatNºPiezFabric
FEART,D,Berichtsart
FEART,E,Report Type
FEART,S,Clase informe
FEKNZ,D,Fehlersätze
FEKNZ,E,Error records
FEKNZ,S,Registros error
FERTAUFNR,D,Fert.Auftrag
FERTAUFNR,E,Prod. order
FERTAUFNR,S,Orden fabric.
FERTAUFPL,D,Plannr. Vorgang
FERTAUFPL,E,Plan no. oper.
FERTAUFPL,S,NºHRuta operac.
HERKZ,D,Meld.Herkunft
HERKZ,E,Notif. origin
HERKZ,S,Origen aviso
HERSTELLER,D,Hersteller
HERSTELLER,E,Manufacturer
HERSTELLER,S,Fabricante
INDTX,D,Langtext
INDTX,E,Long text
INDTX,S,Texto expl.
LGORTCHARG,D,Lagerort
LGORTCHARG,E,Stor. Location
LGORTCHARG,S,Almacén
LGORTVORG,D,LOrt Bestand
LGORTVORG,E,StLoc.ILotStock
LGORTVORG,S,Almacén stock
LICHN,D,LieferCharge
LICHN,E,Vendor Batch
LICHN,S,Lote-proveedor
LIFNUM,D,Lieferant
LIFNUM,E,Vendor
LIFNUM,S,Proveedor
LS_KDAUF,D,Kundenauftrag
LS_KDAUF,E,Sales Order
LS_KDAUF,S,Pedido cliente
LS_KDPOS,D,Position
LS_KDPOS,E,Item
LS_KDPOS,S,Posición
LS_POSNR,D,Lieferposition
LS_POSNR,E,Delivery item
LS_POSNR,S,Pos.entrega
LS_VBELN,D,Lieferung
LS_VBELN,E,Delivery
LS_VBELN,S,Entrega
LTRMN,D,Gew.Ende
LTRMN,E,Required End
LTRMN,S,Fin deseado
LTRUR,D,GewEndZeit
LTRUR,E,Req. end time
LTRUR,S,Hora fin des.
MAKNZ,D,Maßnahmen
MAKNZ,E,Tasks
MAKNZ,S,Medidas
MAWERK,D,Werk z. Mat.
MAWERK,E,Plant for mat.
MAWERK,S,Centro p.mat.
MBLPO,D,Pos. Mat.Beleg
MBLPO,E,Item mat. doc.
MBLPO,S,Pos. doc. mat.
MZEIT,D,Meldungszeit
MZEIT,E,Notif. Time
MZEIT,S,Hora del aviso
PNLKN,D,KnotenNr
PNLKN,E,Node number
PNLKN,S,Nº nodo
QMART,D,Meldungsart
QMART,E,Notifictn type
QMART,S,Clase de aviso
QMCOD,D,Codierung
QMCOD,E,Coding
QMCOD,S,Codificación
QMDAB,D,Abschlußdatum
QMDAB,E,Completn date
QMDAB,S,Fecha de cierre
QMDAT,D,Meldungsdatum
QMDAT,E,Notif.date
QMDAT,S,Fecha de aviso
QMGRP,D,Codegruppe
QMGRP,E,Code group
QMGRP,S,Grupo códigos
QMKAT,D,Katalogart
QMKAT,E,Catalog type
QMKAT,S,Clase catálogo
QMNAM,D,Meldender
QMNAM,E,Reported by
QMNAM,S,Autor del aviso
QMTXT,D,Beschreibung
QMTXT,E,Description
QMTXT,S,Descripción
QMZAB,D,Abschlußzeit
QMZAB,E,Completion time
QMZAB,S,Hora de cierre
RBNRI,D,Herkunft
RBNRI,E,Origin
RBNRI,S,Origen
RM_MATNR,D,Material  Vers
RM_MATNR,E,Mat. of version
RM_MATNR,S,Material vers.
RM_WERKS,D,Werk Version
RM_WERKS,E,Plant versions
RM_WERKS,S,Centro versión
SA_AUFNR,D,Serienauftrag
SA_AUFNR,E,RS header
SA_AUFNR,S,Orden repetit.
STRMN,D,Gew.Beginn
STRMN,E,Req. start
STRMN,S,Inicio deseado
STRUR,D,GewBegZeit
STRUR,E,Req. start time
STRUR,S,Hora inic.des.
TEILEV,D,Teileverwendung
TEILEV,E,Usage of parts
TEILEV,S,Empleo partes
FCOAUFNR,D,Auftrag
FCOAUFNR,E,Order
FCOAUFNR,S,Orden
FECOD,D,Schadenscode
FECOD,E,Damage Code
FECOD,S,Código averia
FEGRP,D,Codegruppe
FEGRP,E,Code group
FEGRP,S,Grupo códigos
FEKAT,D,Fehlerarten
FEKAT,E,Defect types
FEKAT,S,Clases defecto
FENUM,D,Position
FENUM,E,Item
FENUM,S,Posición
FEQKLAS,D,Fehlerklasse
FEQKLAS,E,Defect class
FEQKLAS,S,Clase defecto
FETXT,D,Text
FETXT,E,Text
FETXT,S,Texto
FEVER,D,Version
FEVER,E,Version
FEVER,S,Versión
KZORG,D,OriginärerFehl.
KZORG,E,Orig. defect
KZORG,S,Defecto orig.
OTEIL,D,Objektteilcode
OTEIL,E,ObjectPartCode
OTEIL,S,Cód.parte obj.
OTGRP,D,Codegruppe
OTGRP,E,Code group
OTGRP,S,Grupo códigos
OTKAT,D,Katalogart
OTKAT,E,Catalog type
OTKAT,S,Clase catálogo
OTVER,D,Version
OTVER,E,Version
OTVER,S,Versión
WDFEH,D,Wiederholfehler
WDFEH,E,RepetitiveDefct
WDFEH,S,Defecto repet.
ANLZE,D,AnlZNaMaßnahme
ANLZE,E,Cond.after task
ANLZE,S,EstInsTrasMed
ANLZN,D,AnlZNaStörung
ANLZN,E,Cond.aft.malfn.
ANLZN,S,EstInsTr avería
ANLZV,D,AnlZVorStörg
ANLZV,E,Cond.bef.malfn.
ANLZV,S,EstInsAn avería
AUSBS,D,Störungsende
AUSBS,E,Malfunct.end
AUSBS,S,Fin de avería
AUSVN,D,StörBeginn
AUSVN,E,Malfunct. start
AUSVN,S,Inicio avería
AUSWK,D,Auswirkung
AUSWK,E,Effect
AUSWK,S,Repercusión
AUSZT,D,Ausfalldauer
AUSZT,E,Breakdown dur.
AUSZT,S,Duración parada
AUZTB,D,StörungsEndZt
AUZTB,E,Malfunction end
AUZTB,S,Hora fin avería
AUZTV,D,StörungsBegZt
AUZTV,E,Start Malfn (T)
AUZTV,S,Hora in.avería
BEQUI,D,BetrEquipment
BEQUI,E,EquipmtAffctd
BEQUI,S,Equipo afectado
BTPLN,D,Betr.TPL
BTPLN,E,FLoc. affected
BTPLN,S,UbicTécnAfect
ILOAN_1,D,StOrt/Kont.
ILOAN_1,E,Loc/AccAssmt
ILOAN_1,S,Emplaz/Imputac.
MAUEH,D,Einheit
MAUEH,E,Unit
MAUEH,S,Unidad
MSAUS,D,Ausfall
MSAUS,E,Breakdown
MSAUS,S,Parada
VERFM,D,VerfNachMaßn
VERFM,E,AvailAftTask
VERFM,S,DispTrasMedida
VERFN,D,VerfNaStörung
VERFN,E,AvailAftMalfn
VERFN,S,DispTrasAvería
VERFV,D,VerfVorStörg
VERFV,E,AvailBefMalfn
VERFV,S,DispAntesAvería
AUTKZ,D,Objekt autom.
AUTKZ,E,Object autom.
AUTKZ,S,Objeto autom.
FUNKTION,D,Funktion
FUNKTION,E,Function
FUNKTION,S,Función
KLAKZ,D,Klassifizierg
KLAKZ,E,Classificatn
KLAKZ,S,Clasificación
KZACTIONBOX,D,Aus Akt.Leiste
KZACTIONBOX,E,From action box
KZACTIONBOX,S,De barra activ.
MAKLS,D,Maßnahmekl.
MAKLS,E,Task class
MAKLS,S,Clase-medidas
MANUM,D,Aktion
MANUM,E,Activity
MANUM,S,Actividad
MATXT,D,Aktionstext
MATXT,E,Activity text
MATXT,S,Texto de acción
MNCOD,D,Aktionscode
MNCOD,E,Activity code
MNCOD,S,Cód.actividad
MNGFA,D,Mengenfaktor
MNGFA,E,Quant.factor
MNGFA,S,Factor-cantidad
MNGRP,D,Codegruppe
MNGRP,E,Code group
MNGRP,S,Grupo códigos
MNKAT,D,Katalogart
MNKAT,E,Catalog type
MNKAT,S,Clase catálogo
MNVER,D,Version
MNVER,E,Version
MNVER,S,Versión
PETER,D,Ende
PETER,E,End
PETER,S,Fin
PETUR,D,Uhrzeit
PETUR,E,Time
PETUR,S,Hora
PSTER,D,Start
PSTER,E,Start
PSTER,S,Inicio
PSTUR,D,Uhrzeit
PSTUR,E,Time
PSTUR,S,Hora
QMANUM,D,Sortiernummer
QMANUM,E,Sort number
QMANUM,S,Número clasif.
ERLDAT,D,Erledigt am
ERLDAT,E,Completed On
ERLDAT,S,Concluido el
ERLNAM,D,Erledigt von
ERLNAM,E,Completed By
ERLNAM,S,Concluido por
ERLZEIT,D,Erledg. Zeit
ERLZEIT,E,Completion Time
ERLZEIT,S,Hora conclusión
FOLACTPROT,D,Prot. Folgeakt.
FOLACTPROT,E,Follow-upActLog
FOLACTPROT,S,Log acción sig.
FOLGEACT,D,Folgeaktion
FOLGEACT,E,Follow-up actn
FOLGEACT,S,Acción sig.
WDVDAT,D,Wiedervorlage
WDVDAT,E,Resubmission
WDVDAT,S,Nueva present.
URCOD,D,Ursachencode
URCOD,E,Cause code
URCOD,S,Causas avería
URGRP,D,Codegruppe
URGRP,E,Code group
URGRP,S,Grupo códigos
URKAT,D,Katalogart
URKAT,E,Catalog type
URKAT,S,Clase catálogo
URNUM,D,Ursache
URNUM,E,Cause
URNUM,S,Causa
URVER,D,Version
URVER,E,Version
URVER,S,Versión
VUCOD,D,Verursachercode
VUCOD,E,Resp.party code
VUCOD,S,Código origen
VUGRP,D,Codegruppe
VUGRP,E,Code group
VUGRP,S,Grupo de código
VUKAT,D,Katalogart
VUKAT,E,Catalog type
VUKAT,S,Clase catálogo
CODE,D,Code
CODE,E,Code
CODE,S,Código
GELOESCHT,D,Löschsatz
GELOESCHT,E,Deleted record
GELOESCHT,S,Reg.borrado
GUELTIGAB,D,Gültig ab
GUELTIGAB,E,Valid From
GUELTIGAB,S,Válido de
KURZTEXT,D,Kurztext Code
KURZTEXT,E,Short text
KURZTEXT,S,TxtBreveCódigo
LTEXTV,D,Langtext
LTEXTV,E,Long Text
LTEXTV,S,Txt.explicativo
SPRACHE,D,Sprache
SPRACHE,E,Language
SPRACHE,S,Idioma
A_DATUM,D,Änderungsdat.
A_DATUM,E,Changed on
A_DATUM,S,Fecha modific.
AENDERER,D,Geändert von
AENDERER,E,Changed by
AENDERER,S,Modificado por
CODEGRUPPE,D,Codegruppe
CODEGRUPPE,E,Code group
CODEGRUPPE,S,Grupo códigos
E_DATUM,D,Erstelldatum
E_DATUM,E,Created on
E_DATUM,S,Fe.creación
ERSTELLER,D,Erstellt von
ERSTELLER,E,Created by
ERSTELLER,S,Creado por
INAKTIV,D,Satz inaktiv
INAKTIV,E,Record inactive
INAKTIV,S,Regist.inactivo
VERWENDUNG,D,Satz verwendet
VERWENDUNG,E,Record used
VERWENDUNG,S,Reg.en uso
BNKAN_FW,D,NebenkostAnteil
BNKAN_FW,E,DCs share
BNKAN_FW,S,Porc.cost.adic.
BPMNG_F,D,Menge BPME (Float)
BPMNG_F,E,Qty OPUn (Float)
BPMNG_F,S,Ctd.UMPP (holgura)
COBL_NR,D,Laufende Nr
COBL_NR,E,Seq. no.
COBL_NR,S,Nº actual
LEDAT,D,Lieferungsdatum
LEDAT,E,Delivery Date
LEDAT,S,FechaCrEntrega
PARKED_QTY,D,vorerfaßte Menge
PARKED_QTY,E,Parked Quantity
PARKED_QTY,S,Ctd.reg.forma prel.
PARKED_QTY_F,D,vorerfaßte Menge
PARKED_QTY_F,E,Parked Quantity
PARKED_QTY_F,S,Ctd.reg.forma prel.
ARKUEMW,D,MwStKürzung
ARKUEMW,E,Tax inv. red.
ARKUEMW,S,Reducción IVA
ARKUEN,D,Rechnungskürzung
ARKUEN,E,Inv. reduction
ARKUEN,S,Reducc.factura
ASSIGN_END_DATE,D,Ende Zuordn.
ASSIGN_END_DATE,E,Assignment End
ASSIGN_END_DATE,S,Fin test asig.
ASSIGN_NEXT_DATE,D,nächster Zuordn.
ASSIGN_NEXT_DATE,E,Next Assignment
ASSIGN_NEXT_DATE,S,Sig.test asig.
ASSIGN_STATUS,D,Zuordn.test
ASSIGN_STATUS,E,Assignm. Test
ASSIGN_STATUS,S,Test asignación
BEZNK,D,Ungepl.NebKost.
BEZNK,E,Unpl. del. csts
BEZNK,S,CstIndAdqNoPl
COPY_BY_BELNR,D,Originalrechnung
COPY_BY_BELNR,E,Original Invoice
COPY_BY_BELNR,S,Factura original
COPY_BY_YEAR,D,Geschäftsjahr
COPY_BY_YEAR,E,Fiscal Year
COPY_BY_YEAR,S,Ejercicio
COPY_TO_BELNR,D,Kopiert. Rechn.
COPY_TO_BELNR,E,Copied Invoice
COPY_TO_BELNR,S,Factura copiada
COPY_TO_YEAR,D,GJ kop. REBEL
COPY_TO_YEAR,E,FYear Inv.Copy
COPY_TO_YEAR,S,Ej.fact.copiada
COPY_USER,D,Ersteller Kopie
COPY_USER,E,Creator of Copy
COPY_USER,S,Creador copia
EGMLD,D,Meldeland
EGMLD,E,Reporting cntry
EGMLD,S,País de declar.
ERFNAM,D,Erfaßt von
ERFNAM,E,Entered By
ERFNAM,S,Creado por
ERFPR,D,Erf.Profil
ERFPR,E,Entry Profile
ERFPR,S,Perfil entrada
ERNAME,D,Erfasser
ERNAME,E,Created by
ERNAME,S,Creado por
FRGKZ,D,Freigabekennz
FRGKZ,E,Release Ind.
FRGKZ,S,Ind.liberación
INV_TRAN,D,Vorgang
INV_TRAN,E,Transaction
INV_TRAN,S,Operación
IVTYP,D,IV-Typ
IVTYP,E,IV category
